to_char, description, time_measured, time_planned, delay
2018-07-23, PRÜFEN HD-SCHMIERPUMPEN, 718200.000, 48600.000, 186.00000000000000000000
2018-07-23, R-SCHL.LTG ANPASSEN PL4, 87840.000, 23040.000, 18.0000000000000000
2018-07-23, RAD.-SCHLEIFMASCH., 426600.000, 107208.000, 88.72000000000000000000
2018-07-23, RADIALBOHRMASCHINEN, 8100.000, 4500.000, 1.00000000000000000000
2018-07-23, ROHRSCHLOSSER, 606780.000, 264060.000, 95.20000000000000000000
2018-07-23, RUNDSCHLEIFMASCH., 501840.000, 126720.000, 104.2000000000000000
2018-07-23, SCHLEIF. HYPER KOMP, 26460.000, 23112.000, 0.93000000000000000002
2018-07-23, SCHLEIFEN, GRATEN, VERPUTZEN, 949140.000, 135180.000, 226.10000000000000000000
2018-07-23, SCHLOSSER VERP. GTF, 419400.000, 200700.000, 60.75000000000000000000
2018-07-23, SERVICE UND MONTAGE, 23940.000, 3780.000, 5.60000000000000000000
2018-07-23, SP.-DREHEN GROSS, 61740.000, 35280.000, 7.10000000000000000000
2018-07-23, SP.-DREHEN KLEIN, 409500.000, 61740.000, 96.6000000000000000
2018-07-23, WASCHANLAGE RECHTS, 29160.000, 9720.000, 5.40000000000000000000
2018-07-30, ABL.KONTR. MONTAGE, 82260.000, 38340.000, 12.20000000000000000000
2018-07-30, ABSÄGEN OPTIMO, 2186160.000, 82368.000, 584.51999999999999993333
2018-07-30, ANREISSPLATZ M./M., 577800.000, 210600.000, 102.0000000000000000
2018-07-30, AUTOFRETTAGE, 79740.000, 45180.000, 9.60000000000000000000
2018-07-30, BAZ-MA-400HA, 37800.000, 16200.000, 6.0000000000000000
2018-07-30, BOHRWERK SCHARMANN, 165600.000, 25200.000, 39.0000000000000000
2018-07-30, CNC-BAZ DS ALPHA, 414000.000, 144000.000, 75.0000000000000000
2018-07-30, CNC-VERT.-DREHEN DS, 154800.000, 111600.000, 12.0000000000000000
2018-07-30, DBAZ MCT 350-2000, 1576440.000, 238320.000, 371.70000000000000000000
2018-07-30, DBAZ MCT 550-2000, 808560.000, 187920.000, 172.4000000000000000
2018-07-30, DBAZ MCT 550-3000, 150840.000, 72360.000, 21.80000000000000000000
2018-07-30, DBAZ MCT 550-RS, 270720.000, 116640.000, 42.80000000000000000000
2018-07-30, DBAZ MULTUS B200, 13735800.000, 258300.000, 3743.5000000000000000
2018-07-30, DBAZ MULTUS B400, 2964960.000, 122400.000, 789.6000000000000000
2018-07-30, DRUCKPR. KLEINTEILE, 1905480.000, 65880.000, 511.0000000000000000
2018-07-30, DRUCKPRÜFUNG, 432000.000, 316800.000, 32.0000000000000000
2018-07-30, DRUCKPRÜFUNG ROHRL., 46620.000, 20160.000, 7.30000000000000000000
2018-07-30, FABR. KONTROLLE, 1315620.000, 207216.000, 307.89000000000000000000
2018-07-30, KONTR. GROSSTEILE, 61200.000, 46800.000, 4.0000000000000000
2018-07-30, KONTR. HD-HYPER T., 75060.000, 46980.000, 7.80000000000000000000
2018-07-30, MALER KLEIN, 744480.000, 225360.000, 144.20000000000000000000
2018-07-30, MALER KOMPR., 232560.000, 41400.000, 53.10000000000000000000
2018-07-30, MAT.-PRÜF.QUALITECH, 17640.000, 9720.000, 2.2000000000000000
2018-07-30, MESSMASCHINE GROSS, 255240.000, 99720.000, 43.2000000000000000
2018-07-30, MESSMASCHINE KLEIN, 433260.000, 66060.000, 102.0000000000000000
2018-07-30, MONT.BG GROSS/KLEIN, 232320.000, 109440.000, 34.13333333333333330000
2018-07-30, MONTAGE SCHUBST.-KK, 90000.000, 27900.000, 17.2500000000000000
2018-07-30, OELABSTR. LAEPPEN, 10215000.000, 164520.000, 2791.80000000000000000000
2018-07-30, RAD.-SCHLEIFMASCH., 408960.000, 81072.000, 91.08000000000000000000
2018-07-30, ROHRSCHLOSSER, 822480.000, 307260.000, 143.11666666666666660000
2018-07-30, RUNDSCHLEIFMASCH., 825300.000, 128700.000, 193.5000000000000000
2018-07-30, SCHLEIFEN, GRATEN, VERPUTZEN, 790020.000, 157356.000, 175.74000000000000000000
2018-07-30, SCHLOSSER VERP. GTF, 320400.000, 92700.000, 63.25000000000000000000
2018-07-30, SP.-DREHEN GROSS, 159300.000, 89100.000, 19.5000000000000000
2018-07-30, SP.-DREHEN KLEIN, 268020.000, 78300.000, 52.80000000000000000000
2018-07-30, STELLZYLINDER MONT., 75960.000, 25920.000, 13.90000000000000000000
2018-07-30, ZELLE FRÄSEN/BOHREN, 27180.000, 12420.000, 4.10000000000000000000
2018-08-06, ABSÄGEN OPTIMO, 2269380.000, 121266.000, 596.92333333333333330000
2018-08-06, ANREISSPLATZ M./M., 219600.000, 111600.000, 30.0000000000000000
2018-08-06, AUTOFRETTAGE, 7380.000, 1980.000, 1.50000000000000000000
2018-08-06, BAZ-MA-400HA, 2512440.000, 237960.000, 631.8000000000000000
2018-08-06, BOHRWERK SCHARMANN, 504900.000, 159300.000, 96.00000000000000000000
2018-08-06, DBAZ MCT 350-2000, 590220.000, 134388.000, 126.62000000000000000000
2018-08-06, DBAZ MCT 550-2000, 3779820.000, 359820.000, 950.00000000000000010000
2018-08-06, DBAZ MCT 550-3000, 114120.000, 72360.000, 11.6000000000000000
2018-08-06, DBAZ MCT 550-RS, 255720.000, 156060.000, 28.1000000000000000
2018-08-06, DBAZ MULTUS B200, 16258500.000, 314820.000, 4428.80000000000000000000
2018-08-06, DBAZ MULTUS B400, 1276800.000, 217728.000, 294.18666666666666666667
2018-08-06, DRUCKPR. KLEINTEILE, 650160.000, 58320.000, 164.40000000000000000000
2018-08-06, DRUCKPROBE SERV, 55800.000, 27000.000, 8.00000000000000000000
2018-08-06, DRUCKPRÜFUNG, 522000.000, 320400.000, 56.0000000000000000
2018-08-06, DRUCKPRÜFUNG ROHRL., 25380.000, 18990.000, 1.70000000000000000000
2018-08-06, FABR. KONTROLLE, 7993500.000, 513540.000, 2077.76666666666666666668
2018-08-06, FL.-/DRUCKFLIESSLÄP, 173040.000, 41292.000, 36.59666666666666666667
2018-08-06, KAMMERRINGE PL4 FIN, 155580.000, 54324.000, 28.12666666666666666666
2018-08-06, KK-KÖRPER/KK-SCHUH, 33300.000, 11700.000, 6.0000000000000000
2018-08-06, KONTR. GROSSTEILE, 209880.000, 108360.000, 28.20000000000000000000
2018-08-06, KONTR. HD-HYPER T., 140040.000, 44280.000, 26.60000000000000000000
2018-08-06, MALER KLEIN, 3601260.000, 561780.000, 844.30000000000000000000
2018-08-06, MALER KOMPR., 72720.000, 7920.000, 18.0000000000000000
2018-08-06, MESSMASCHINE GROSS, 245520.000, 61920.000, 51.00000000000000000000
2018-08-06, MESSMASCHINE KLEIN, 103500.000, 27900.000, 21.0000000000000000
2018-08-06, MONT.BG GROSS/KLEIN, 441360.000, 142920.000, 82.90000000000000000000
2018-08-06, MONTAGE SCHUBST.-KK, 1091700.000, 189000.000, 250.7500000000000000
2018-08-06, OELABSTR. LAEPPEN, 19545300.000, 343620.000, 5333.80000000000000000000
2018-08-06, OPF MONTAGE, 66960.000, 19440.000, 13.2000000000000000
2018-08-06, OPF ROHRSCHLOSSER, 210600.000, 109800.000, 28.0000000000000000
2018-08-06, PRÜFEN HD-SCHMIERPUMPEN, 12134700.000, 308700.000, 3285.0000000000000000
2018-08-06, RAD.-SCHLEIFMASCH., 1333440.000, 228492.000, 307.18000000000000000000
2018-08-06, ROHRSCHLOSSER, 662460.000, 309600.000, 98.01666666666666670000
2018-08-06, RUNDSCHLEIFMASCH., 672300.000, 147600.000, 145.7500000000000000
2018-08-06, SCHLEIF. HYPER KOMP, 417240.000, 129240.000, 80.00000000000000000000
2018-08-06, SCHLEIFEN, GRATEN, VERPUTZEN, 599940.000, 155016.000, 123.59000000000000000000
2018-08-06, SCHLOSSER VERP. GTF, 916380.000, 423000.000, 137.05000000000000000000
2018-08-06, SP.-DREHEN GROSS, 182340.000, 113940.000, 19.00000000000000000000
2018-08-06, SP.-DREHEN KLEIN, 259920.000, 106020.000, 42.50000000000000000000
2018-08-06, STELLZYLINDER MONT., 74340.000, 14940.000, 16.50000000000000000000
2018-08-06, WASCHANLAGE RECHTS, 35280.000, 9360.000, 7.2000000000000000
2018-08-13, ABDECK. MONT/DEMONT, 39060.000, 10980.000, 7.80000000000000000000
2018-08-13, ABSÄGEN OPTIMO, 3067140.000, 201600.000, 796.26666666666666673333
2018-08-13, ANREISSPLATZ M./M., 433260.000, 152460.000, 78.00000000000000000000
2018-08-13, AUTOFRETTAGE, 389700.000, 114300.000, 76.5000000000000000
2018-08-13, BAZ ECOFORCE, 1071000.000, 441000.000, 175.0000000000000000
2018-08-13, BAZ-MA-400HA, 383400.000, 163800.000, 61.00000000000000000000
2018-08-13, BOHRWERK SCHARMANN, 18000.000, 14400.000, 1.0000000000000000
2018-08-13, DBAZ MCT 350-2000, 4374660.000, 395568.000, 1105.0533333333333333
2018-08-13, DBAZ MCT 550-2000, 2177940.000, 488520.000, 469.78333333333333330000
2018-08-13, DBAZ MCT 550-3000, 468540.000, 194400.000, 76.40000000000000000000
2018-08-13, DBAZ MCT 550-RS, 275460.000, 152100.000, 34.26666666666666660000
2018-08-13, DBAZ MULTUS B200, 25041000.000, 544860.000, 6803.15000000000000000000
2018-08-13, DBAZ MULTUS B400, 3028140.000, 153180.000, 797.90000000000000000000
2018-08-13, DRUCKPR. KLEINTEILE, 2133180.000, 215820.000, 532.60000000000000000000
2018-08-13, DRUCKPROBE SERV, 21600.000, 14400.000, 2.00000000000000000000
2018-08-13, DRUCKPRÜFUNG ROHRL., 122040.000, 53190.000, 19.00000000000000000000
2018-08-13, FABR. KONTROLLE, 3969432.000, 472752.000, 971.30000000000000000001
2018-08-13, FL.-/DRUCKFLIESSLÄP, 1667160.000, 69408.000, 443.82000000000000000000
2018-08-13, HONMASCHINE, 216360.000, 52200.000, 45.6000000000000000
2018-08-13, KAMMERRINGE PL4 FIN, 30060.000, 8460.000, 6.0000000000000000
2018-08-13, KEILN.-ZIEHMASCHINE, 147624.000, 11520.000, 37.8000000000000000
2018-08-13, KONTR. GROSSTEILE, 120780.000, 68580.000, 14.50000000000000000000
2018-08-13, KONTR. HD-HYPER T., 274500.000, 76500.000, 55.00000000000000000000
2018-08-13, MALER KLEIN, 205380.000, 81180.000, 34.50000000000000000000
2018-08-13, MESSMASCHINE GROSS, 248580.000, 80100.000, 47.3000000000000000
2018-08-13, MESSMASCHINE KLEIN, 128160.000, 58320.000, 19.40000000000000000000
2018-08-13, MONT.BG GROSS/KLEIN, 914760.000, 343080.000, 158.80000000000000000000
2018-08-13, MONTAGE PL2/4, 731160.000, 461880.000, 74.8000000000000000
2018-08-13, MONTAGE SCHUBST.-KK, 436500.000, 123300.000, 87.0000000000000000
2018-08-13, OELABSTR. LAEPPEN, 17757900.000, 370620.000, 4829.8000000000000000
2018-08-13, PRÜFEN HD-SCHMIERPUMPEN, 59400.000, 16200.000, 12.0000000000000000
2018-08-13, R-SCHL.LTG ANPASSEN, 39600.000, 25200.000, 4.0000000000000000
2018-08-13, RAD.-SCHLEIFMASCH., 2298360.000, 313920.000, 551.23333333333333336667
2018-08-13, RADIALBOHRMASCHINEN, 276840.000, 30240.000, 68.50000000000000000000
2018-08-13, ROHRSCHLOSSER, 1655280.000, 708120.000, 263.10000000000000000000
2018-08-13, RUNDSCHLEIFMASCH., 503100.000, 143100.000, 100.00000000000000000000
2018-08-13, SCHLEIF. HYPER KOMP, 28620.000, 12168.000, 4.57000000000000000001
2018-08-13, SCHLEIFEN, GRATEN, VERPUTZEN, 1085940.000, 217980.000, 241.10000000000000000000
2018-08-13, SCHLOSSER VERP. GTF, 447660.000, 249660.000, 55.00000000000000000000
2018-08-13, SP.-DREHEN GROSS, 196200.000, 88200.000, 30.0000000000000000
2018-08-13, STELLZYLINDER MONT., 318060.000, 38340.000, 77.70000000000000000000
2018-08-13, ZELLE FRÄSEN/BOHREN, 91980.000, 30420.000, 18.10000000000000000000
2018-08-20, ABDECK. MONT/DEMONT, 52740.000, 13860.000, 10.8000000000000000
2018-08-20, ABSÄGEN OPTIMO, 7014840.000, 271958.000, 1873.34777777777777779999
2018-08-20, ANREISSPLATZ M./M., 249660.000, 131580.000, 32.80000000000000000000
2018-08-20, AUTOFRETTAGE, 313200.000, 61200.000, 70.0000000000000000
2018-08-20, BAZ-MA-400HA, 419400.000, 100800.000, 88.5000000000000000
2018-08-20, BOHRWERK SCHARMANN, 43020.000, 39600.000, 0.70000000000000000000
2018-08-20, CNC-BAZ DS ALPHA, 159300.000, 154800.000, 1.2500000000000000
2018-08-20, CNC-VERT.-DREHEN DS, 374400.000, 219600.000, 43.0000000000000000
2018-08-20, DBAZ MCT 350-2000, 4848120.000, 358740.000, 1247.05000000000000000000
2018-08-20, DBAZ MCT 550-2000, 2562780.000, 502272.000, 573.11333333333333330000
2018-08-20, DBAZ MCT 550-3000, 231840.000, 94320.000, 38.2000000000000000
2018-08-20, DBAZ MCT 550-RS, 467460.000, 169560.000, 82.5000000000000000
2018-08-20, DBAZ MULTUS B200, 7263540.000, 237060.000, 1951.30000000000000000000
2018-08-20, DBAZ MULTUS B400, 1995300.000, 205380.000, 496.70000000000000000000
2018-08-20, DRUCKPR. KLEINTEILE, 5920200.000, 248040.000, 1575.6000000000000000
2018-08-20, DRUCKPRÜFUNG, 930240.000, 447120.000, 134.20000000000000000000
2018-08-20, DRUCKPRÜFUNG ROHRL., 268080.000, 110070.000, 43.70000000000000000000
2018-08-20, FABR. KONTROLLE, 3104604.000, 525744.000, 716.35000000000000000001
2018-08-20, FL.-/DRUCKFLIESSLÄP, 39240.000, 32436.000, 1.89000000000000000001
2018-08-20, HONMASCHINE, 72900.000, 40500.000, 9.0000000000000000
2018-08-20, KAMMERRINGE PL4 FIN, 106380.000, 40860.000, 18.20000000000000000000
2018-08-20, KEILN.-ZIEHMASCHINE, 4320.000, 3240.000, 0.30000000000000000000
2018-08-20, KK-KÖRPER/KK-SCHUH, 694800.000, 127800.000, 157.5000000000000000
2018-08-20, KONTR. HD-HYPER T., 285300.000, 50580.000, 65.20000000000000000000
2018-08-20, LAEPPEN, 139140.000, 9540.000, 36.0000000000000000
2018-08-20, MALER KLEIN, 2973060.000, 160740.000, 781.20000000000000000000
2018-08-20, MALER KOMPR., 817920.000, 128160.000, 191.60000000000000000000
2018-08-20, MESSMASCHINE GROSS, 202500.000, 49500.000, 42.5000000000000000
2018-08-20, MESSMASCHINE KLEIN, 428700.000, 90900.000, 93.73333333333333333334
2018-08-20, MONT.BG GROSS/KLEIN, 811800.000, 164520.000, 179.80000000000000000000
2018-08-20, MONTAGE SCHUBST.-KK, 309600.000, 79200.000, 64.0000000000000000
2018-08-20, OELABSTR. LAEPPEN, 11124900.000, 242100.000, 3023.0000000000000000
2018-08-20, OPF ROHRSCHLOSSER, 36000.000, 14400.000, 6.0000000000000000
2018-08-20, RAD.-SCHLEIFMASCH., 1246860.000, 201924.000, 290.26000000000000000000
2018-08-20, RADIALBOHRMASCHINEN, 139860.000, 77580.000, 17.30000000000000000000
2018-08-20, ROHRSCHLOSSER, 902160.000, 436680.000, 129.30000000000000000000
2018-08-20, ROHRSCHLOSSER PL1/3, 60600.000, 55800.000, 1.33333333333333330000
2018-08-20, RUNDSCHLEIFMASCH., 656100.000, 152100.000, 140.0000000000000000
2018-08-20, SCHLEIF. HYPER KOMP, 457080.000, 109296.000, 96.60666666666666663335
2018-08-20, SCHLEIFEN, GRATEN, VERPUTZEN, 2112840.000, 277200.000, 509.90000000000000000000
2018-08-20, SCHLOSSER VERP. GTF, 803880.000, 313920.000, 136.10000000000000000000
2018-08-20, SERVICE UND MONTAGE, 12420.000, 3780.000, 2.40000000000000000000
2018-08-20, SP.-DREHEN GROSS, 172800.000, 79200.000, 26.0000000000000000
2018-08-20, SP.-DREHEN KLEIN, 275760.000, 98280.000, 49.30000000000000000000
2018-08-20, STELLZYLINDER MONT., 627480.000, 76320.000, 153.10000000000000000000
2018-08-20, WASCHANLAGE RECHTS, 6120.000, 4680.000, 0.40000000000000000000
2018-08-27, ABSÄGEN OPTIMO, 7359300.000, 267858.000, 1970.13666666666666656668
2018-08-27, ANREISSPLATZ M./M., 253800.000, 156600.000, 27.0000000000000000
2018-08-27, BAZ-MA-400HA, 4425660.000, 223740.000, 1167.2000000000000000
2018-08-27, BOHRWERK SCHARMANN, 153000.000, 30600.000, 34.0000000000000000
2018-08-27, CNC-BAZ DS ALPHA, 319500.000, 79200.000, 66.6000000000000000
2018-08-27, CNC-BAZ HEAVYSPEED, 774000.000, 194400.000, 161.0000000000000000
2018-08-27, DBAZ MCT 350-2000, 8031300.000, 567324.000, 2072.82666666666666670000
2018-08-27, DBAZ MCT 550-2000, 3864180.000, 636120.000, 896.68333333333333330000
2018-08-27, DBAZ MCT 550-3000, 776520.000, 131760.000, 179.10000000000000000000
2018-08-27, DBAZ MCT 550-RS, 1058880.000, 268200.000, 220.1333333333333333
2018-08-27, DBAZ MULTUS B200, 8439780.000, 187164.000, 2292.39333333333333330000
2018-08-27, DBAZ MULTUS B400, 317160.000, 105480.000, 58.80000000000000000000
2018-08-27, DRUCKPR. KLEINTEILE, 11530440.000, 206280.000, 3145.60000000000000000000
2018-08-27, DRUCKPRÜFUNG ROHRL., 305220.000, 122130.000, 50.60000000000000000000
2018-08-27, FABR. KONTROLLE, 4453644.000, 466740.000, 1107.47333333333333333336
2018-08-27, FL.-/DRUCKFLIESSLÄP, 213180.000, 27108.000, 51.68666666666666670000
2018-08-27, HONMASCHINE, 142200.000, 61560.000, 22.40000000000000000000
2018-08-27, KAMMERRINGE PL4 FIN, 81300.000, 20484.000, 16.89333333333333333333
2018-08-27, KK-KÖRPER/KK-SCHUH, 1844100.000, 116100.000, 480.0000000000000000
2018-08-27, KONTR. GROSSTEILE, 244260.000, 68940.000, 48.70000000000000000000
2018-08-27, KONTR. HD-HYPER T., 134640.000, 58320.000, 21.20000000000000000000
2018-08-27, MALER KLEIN, 966060.000, 323820.000, 178.15000000000000000000
2018-08-27, MALER KOMPR., 804780.000, 345420.000, 127.60000000000000000000
2018-08-27, MESSMASCHINE GROSS, 324900.000, 116100.000, 58.0000000000000000
2018-08-27, MESSMASCHINE KLEIN, 1670940.000, 156060.000, 420.60000000000000000000
2018-08-27, MONT.BG GROSS/KLEIN, 647640.000, 267480.000, 105.60000000000000000000
2018-08-27, MONTAGE SCHUBST.-KK, 52800.000, 19800.000, 9.1666666666666667
2018-08-27, OELABSTR. LAEPPEN, 11866500.000, 211860.000, 3237.4000000000000000
2018-08-27, PRÜFEN HD-SCHMIERPUMPEN, 2941200.000, 162000.000, 772.0000000000000000
2018-08-27, R-SCHL.LTG ANPASSEN PL4, 333180.000, 282780.000, 14.0000000000000000
2018-08-27, RAD.-SCHLEIFMASCH., 1273500.000, 211284.000, 295.06000000000000000000
2018-08-27, RADIALBOHRMASCHINEN, 599400.000, 73800.000, 146.00000000000000000000
2018-08-27, ROHRSCHLOSSER, 1735380.000, 617760.000, 310.95000000000000000000
2018-08-27, ROHRSCHLOSSER PL1/3, 16200.000, 9000.000, 2.0000000000000000
2018-08-27, RUNDSCHLEIFMASCH., 389700.000, 130500.000, 72.0000000000000000
2018-08-27, SCHLEIF. HYPER KOMP, 53100.000, 17100.000, 10.00000000000000000000
2018-08-27, SCHLEIFEN, GRATEN, VERPUTZEN, 2676420.000, 369756.000, 640.74000000000000000000
2018-08-27, SCHLOSSER VERP. GTF, 848700.000, 380700.000, 130.00000000000000000000
2018-08-27, SP.-DREHEN GROSS, 486000.000, 145800.000, 94.0000000000000000
2018-08-27, SP.-DREHEN KLEIN, 1544400.000, 113400.000, 397.5000000000000000
2018-08-27, STELLZYLINDER MONT., 283860.000, 52380.000, 64.3000000000000000
2018-08-27, WASCHANLAGE RECHTS, 57420.000, 23940.000, 9.30000000000000000000
2018-09-03, ABSÄGEN OPTIMO, 10094520.000, 356166.000, 2705.57333333333333343332
2018-09-03, ANREISSPLATZ M./M., 363060.000, 175860.000, 52.00000000000000000000
2018-09-03, AUTOFRETTAGE, 8425800.000, 219600.000, 2279.5000000000000000
2018-09-03, BAZ-MA-400HA, 3536640.000, 262080.000, 909.6000000000000000
2018-09-03, BOHRWERK SCHARMANN, 70200.000, 36000.000, 9.50000000000000000000
2018-09-03, CNC-BAZ DS ALPHA, 341460.000, 112500.000, 63.6000000000000000
2018-09-03, CNC-VERT.-DREHEN DS, 806400.000, 475200.000, 92.0000000000000000
2018-09-03, DBAZ MCT 350-2000, 4251240.000, 560520.000, 1025.20000000000000000000
2018-09-03, DBAZ MCT 550-2000, 1273320.000, 410400.000, 239.20000000000000000000
2018-09-03, DBAZ MCT 550-3000, 845160.000, 118980.000, 201.7166666666666666
2018-09-03, DBAZ MCT 550-RS, 1294080.000, 385740.000, 251.0666666666666667
2018-09-03, DBAZ MULTUS B200, 11397120.000, 266400.000, 3091.86666666666666670000
2018-09-03, DBAZ MULTUS B400, 9656040.000, 394920.000, 2573.00000000000000000000
2018-09-03, DRUCKPR. KLEINTEILE, 1285920.000, 103680.000, 328.40000000000000000000
2018-09-03, DRUCKPROBE SERV, 21600.000, 14400.000, 2.00000000000000000000
2018-09-03, DRUCKPRÜFUNG, 207000.000, 106200.000, 28.0000000000000000
2018-09-03, DRUCKPRÜFUNG ROHRL., 14340.000, 10620.000, 1.00000000000000000000
2018-09-03, FABR. KONTROLLE, 3165036.000, 501444.000, 740.13666666666666673333
2018-09-03, FL.-/DRUCKFLIESSLÄP, 2481660.000, 151884.000, 647.16000000000000000000
2018-09-03, GRAVIEREN SCHILDER, 900900.000, 18900.000, 245.0000000000000000
2018-09-03, KAMMERRINGE PL4 FIN, 27360.000, 16560.000, 3.00000000000000000000
2018-09-03, KEILN.-ZIEHMASCHINE, 37800.000, 16200.000, 6.0000000000000000
2018-09-03, KONTR. GROSSTEILE, 183600.000, 97200.000, 24.0000000000000000
2018-09-03, KONTR. HD-HYPER T., 389880.000, 81720.000, 85.60000000000000000000
2018-09-03, MALER KLEIN, 1330020.000, 828900.000, 139.20000000000000000000
2018-09-03, MALER KOMPR., 436860.000, 107100.000, 91.60000000000000000000
2018-09-03, MESSMASCHINE GROSS, 217620.000, 44820.000, 48.00000000000000000000
2018-09-03, MESSMASCHINE KLEIN, 159300.000, 40500.000, 33.00000000000000000000
2018-09-03, MONT.BG GROSS/KLEIN, 2335140.000, 567540.000, 491.00000000000000000000
2018-09-03, MONTAGE PL2/4, 1346760.000, 1101960.000, 68.0000000000000000
2018-09-03, MONTAGE SCHUBST.-KK, 282240.000, 78840.000, 56.50000000000000000000
2018-09-03, OELABSTR. LAEPPEN, 5380200.000, 100800.000, 1466.5000000000000000
2018-09-03, PRÜFEN HD-SCHMIERPUMPEN, 361800.000, 37800.000, 90.0000000000000000
2018-09-03, RAD.-SCHLEIFMASCH., 3141420.000, 229536.000, 808.85666666666666670000
2018-09-03, RADIALBOHRMASCHINEN, 23040.000, 14400.000, 2.40000000000000000000
2018-09-03, ROHRSCHLOSSER, 1449840.000, 301680.000, 318.93333333333333330000
2018-09-03, RUNDSCHLEIFMASCH., 544500.000, 106380.000, 121.7000000000000000
2018-09-03, SCHLEIF. HYPER KOMP, 2122980.000, 307728.000, 504.23666666666666673336
2018-09-03, SCHLEIFEN, GRATEN, VERPUTZEN, 4593060.000, 465516.000, 1146.54000000000000000000
2018-09-03, SCHLOSSER VERP. GTF, 1235040.000, 460980.000, 215.01666666666666670000
2018-09-03, SP.-DREHEN GROSS, 167400.000, 81000.000, 24.0000000000000000
2018-09-03, SP.-DREHEN KLEIN, 339480.000, 110520.000, 63.60000000000000000000
2018-09-03, STELLZYLINDER MONT., 126720.000, 35280.000, 25.40000000000000000000
2018-09-03, WASCHANLAGE RECHTS, 97920.000, 36720.000, 17.00000000000000000000
2018-09-03, ZELLE FRÄSEN/BOHREN, 4680.000, 3240.000, 0.40000000000000000000
2018-09-10, ABL.KONTR. MONTAGE, 22320.000, 15120.000, 2.00000000000000000000
2018-09-10, ABSÄGEN OPTIMO, 16279980.000, 486698.000, 4387.46444444444444443333
2018-09-10, ANREISSPLATZ M./M., 456660.000, 206280.000, 69.55000000000000000000
2018-09-10, AUTOFRETTAGE, 265140.000, 30780.000, 65.1000000000000000
2018-09-10, BAZ-MA-400HA, 4771260.000, 323100.000, 1235.60000000000000000000
2018-09-10, CNC-BAZ DS ALPHA, 533700.000, 264600.000, 74.7500000000000000
2018-09-10, CNC-BAZ HEAVYSPEED, 763200.000, 403200.000, 100.0000000000000000
2018-09-10, CNC-VERT.-DREHEN DS, 1071000.000, 259920.000, 225.8000000000000000
2018-09-10, DBAZ MCT 350-2000, 1417320.000, 304920.000, 308.5000000000000000
2018-09-10, DBAZ MCT 550-2000, 7825920.000, 638820.000, 1995.6666666666666667
2018-09-10, DBAZ MCT 550-3000, 1129860.000, 132660.000, 277.00000000000000000000
2018-09-10, DBAZ MCT 550-RS, 878100.000, 366300.000, 142.1666666666666667
2018-09-10, DBAZ MULTUS B200, 12395880.000, 318240.000, 3354.40000000000000000000
2018-09-10, DBAZ MULTUS B400, 5100480.000, 252900.000, 1346.05000000000000000000
2018-09-10, DRUCKPR. KLEINTEILE, 725760.000, 51840.000, 187.2000000000000000
2018-09-10, DRUCKPROBE SERV, 46800.000, 25200.000, 6.00000000000000000000
2018-09-10, DRUCKPRÜFUNG ROHRL., 134220.000, 84330.000, 13.60000000000000000000
2018-09-10, FABR. KONTROLLE, 6684180.000, 529272.000, 1709.69666666666666660000
2018-09-10, FL.-/DRUCKFLIESSLÄP, 2205660.000, 48780.000, 599.13333333333333330000
2018-09-10, HONMASCHINE, 119700.000, 44100.000, 21.00000000000000000000
2018-09-10, KAMMERRINGE PL4 FIN, 86880.000, 51912.000, 9.71333333333333336668
2018-09-10, KEILN.-ZIEHMASCHINE, 60120.000, 19080.000, 11.4000000000000000
2018-09-10, KK-KÖRPER/KK-SCHUH, 1108800.000, 180000.000, 258.0000000000000000
2018-09-10, KONTR. GROSSTEILE, 91800.000, 63000.000, 8.00000000000000000000
2018-09-10, KONTR. HD-HYPER T., 215280.000, 83520.000, 36.60000000000000000000
2018-09-10, MALER KLEIN, 459360.000, 295200.000, 45.60000000000000000000
2018-09-10, MESSMASCHINE GROSS, 277020.000, 66780.000, 58.4000000000000000
2018-09-10, MESSMASCHINE KLEIN, 1346400.000, 169740.000, 326.8500000000000000
2018-09-10, MONT.BG GROSS/KLEIN, 507420.000, 179100.000, 91.20000000000000000000
2018-09-10, MONTAGE PL2/4, 324000.000, 266400.000, 16.0000000000000000
2018-09-10, MONTAGE SCHUBST.-KK, 1341720.000, 192600.000, 319.2000000000000000
2018-09-10, OELABSTR. LAEPPEN, 6060600.000, 135360.000, 1645.90000000000000000000
2018-09-10, PRÜFEN HD-SCHMIERPUMPEN, 2697300.000, 148500.000, 708.0000000000000000
2018-09-10, RAD.-SCHLEIFMASCH., 6386940.000, 410940.000, 1660.00000000000000010000
2018-09-10, RADIALBOHRMASCHINEN, 429780.000, 95220.000, 92.93333333333333330000
2018-09-10, ROHRSCHLOSSER, 10420620.000, 730620.000, 2691.66666666666666660000
2018-09-10, RUNDSCHLEIFMASCH., 176400.000, 36000.000, 39.0000000000000000
2018-09-10, SCHLEIF. HYPER KOMP, 31500.000, 6948.000, 6.82000000000000000000
2018-09-10, SCHLEIFEN, GRATEN, VERPUTZEN, 4726980.000, 645660.000, 1133.70000000000000000000
2018-09-10, SCHLOSSER VERP. GTF, 691380.000, 289980.000, 111.50000000000000000000
2018-09-10, SP.-DREHEN GROSS, 201240.000, 114840.000, 24.00000000000000000000
2018-09-10, SP.-DREHEN KLEIN, 67140.000, 56340.000, 3.00000000000000000000
