2018-02-12 12:02:00.000	SCHLOSSER VERP. GTF	539460	323460	60
2018-02-12 12:02:00.000	SCHR/SCHW.-D.LINDER	43200	27360	4.4
2018-02-12 12:02:00.000	SERVICE UND MONTAGE	6660	2340	1.2
2018-02-12 12:02:00.000	SP.-DREHEN KLEIN	435060	120600	87.35
2018-02-12 12:02:00.000	STELLZYLINDER MONT.	176580	25380	42
2018-02-12 12:02:00.000	ZELLE FRÄSEN/BOHREN	11340	7020	1.2
2018-02-19 12:02:00.000	ABSÄGEN OPTIMO	1603140	67842	426.4716666666666667
2018-02-19 12:02:00.000	ANREISSPLATZ M./M.	111960	47160	18
2018-02-19 12:02:00.000	AUTOFRETTAGE	1908000	93600	504
2018-02-19 12:02:00.000	BAZ-MA-400HA	104400	64800	11
2018-02-19 12:02:00.000	CNC-BAZ DS ALPHA	186300	153900	9
2018-02-19 12:02:00.000	CNC-BAZ HEAVYSPEED	169200	158400	3
2018-02-19 12:02:00.000	DBAZ MCT 350-2000	3726060	315504	947.3766666666666667
2018-02-19 12:02:00.000	DBAZ MCT 550-2000	2941020	521100	672.2
2018-02-19 12:02:00.000	DBAZ MCT 550-3000	843660	157320	190.65
2018-02-19 12:02:00.000	DBAZ MCT 550-RS	5660760	442980	1449.3833333333333333
2018-02-19 12:02:00.000	DBAZ MULTUS B200	9031320	191880	2455.4
2018-02-19 12:02:00.000	DBAZ MULTUS B400	6166620	253080	1642.65
2018-02-19 12:02:00.000	DRUCKPR. KLEINTEILE	213420	63360	41.6833333333333333
2018-02-19 12:02:00.000	DRUCKPRÜFUNG ROHRL.	115710	60660	15.2916666666666667
2018-02-19 12:02:00.000	FABR. KONTROLLE	1757580	292644	406.9266666666666667
2018-02-19 12:02:00.000	FL.-/DRUCKFLIESSLÄP	11880	8280	1
2018-02-19 12:02:00.000	HONMASCHINE	42840	24120	5.2
2018-02-19 12:02:00.000	KAMMERRINGE PL4 FIN	27660	15660	3.3333333333333333
2018-02-19 12:02:00.000	KONTR. GROSSTEILE	170820	84420	24
2018-02-19 12:02:00.000	KONTR. HD-HYPER T.	74340	39060	9.8
2018-02-19 12:02:00.000	MALER KLEIN	545220	224820	89
2018-02-19 12:02:00.000	MALER KOMPR.	4140	3060	0.3
2018-02-19 12:02:00.000	MAT.-PRÜF.QUALITECH	153720	52452	28.13
2018-02-19 12:02:00.000	MESSMASCHINE GROSS	100620	36180	17.9
2018-02-19 12:02:00.000	MESSMASCHINE KLEIN	244620	106740	38.3
2018-02-19 12:02:00.000	MONT.BG GROSS/KLEIN	1105560	132336	270.34
2018-02-19 12:02:00.000	MONTAGE SCHUBST.-KK	184500	62100	34
2018-02-19 12:02:00.000	OELABSTR. LAEPPEN	14411700	288540	3923.1
2018-02-19 12:02:00.000	RAD.-SCHLEIFMASCH.	4937100	227412	1308.2466666666666667
2018-02-19 12:02:00.000	RADIALBOHRMASCHINEN	104400	28800	21
2018-02-19 12:02:00.000	ROHRSCHLOSSER	441840	295020	40.7833333333333333
2018-02-19 12:02:00.000	SCHLEIF. HYPER KOMP	234000	68400	46
2018-02-19 12:02:00.000	SCHLEIFEN, GRATEN, VERPUTZEN	2226780	278316	541.24
2018-02-19 12:02:00.000	SP.-DREHEN KLEIN	154980	77220	21.6
2018-02-19 12:02:00.000	STELLZYLINDER MONT.	5940	3420	0.7
2018-02-26 12:02:00.000	ABSÄGEN OPTIMO	2211300	135270	576.675
2018-02-26 12:02:00.000	AUTOFRETTAGE	957600	66600	247.5
2018-02-26 12:02:00.000	BAZ ECOFORCE	98100	91800	1.75
2018-02-26 12:02:00.000	BAZ-MA-400HA	4108440	311112	1054.8133333333333333
2018-02-26 12:02:00.000	BOHRWERK SCHARMANN	5400	4500	0.25
2018-02-26 12:02:00.000	CNC-VERT.-DREHEN DS	522000	208800	87
2018-02-26 12:02:00.000	DBAZ MCT 350-2000	2059020	438048	450.27
2018-02-26 12:02:00.000	DBAZ MCT 550-2000	1921800	399780	422.7833333333333333
2018-02-26 12:02:00.000	DBAZ MCT 550-3000	675900	193860	133.9
2018-02-26 12:02:00.000	DBAZ MCT 550-RS	3112200	323280	774.7
2018-02-26 12:02:00.000	DBAZ MULTUS B200	7952400	138600	2170.5
2018-02-26 12:02:00.000	DBAZ MULTUS B400	2046420	170460	521.1
2018-02-26 12:02:00.000	DRUCKPR. KLEINTEILE	741900	99360	178.4833333333333333
2018-02-26 12:02:00.000	DRUCKPRÜFUNG ROHRL.	99390	69588	8.2783333333333333
2018-02-26 12:02:00.000	FABR. KONTROLLE	1741464	384372	376.97
2018-02-26 12:02:00.000	FL.-/DRUCKFLIESSLÄP	108660	28980	22.1333333333333333
2018-02-26 12:02:00.000	KAMMERRINGE PL4 FIN	68400	38880	8.2
2018-02-26 12:02:00.000	KK-KÖRPER/KK-SCHUH	389700	65700	90
2018-02-26 12:02:00.000	KONTR. HD-HYPER T.	78480	50400	7.8
2018-02-26 12:02:00.000	MALER KLEIN	498600	351000	41
2018-02-26 12:02:00.000	MALER KOMPR.	1452060	369900	300.6
2018-02-26 12:02:00.000	MAT.-PRÜF.QUALITECH	43080	32040	3.0666666666666667
2018-02-26 12:02:00.000	MESSMASCHINE GROSS	271800	88200	51
